status,suspicious,company_name,country_name,new_sector_name,old_sector_name,statement_url,date_seen,approved_by_board,approved_by,signed_by_director,signed_by,link_on_front_page,published,broken_url
merged,,Grant Thornton UK LLP,United Kingdom,Commercial & Professional Services,Professional services,http://www.grantthornton.co.uk/en/about-us/corporate-responsibility/modern-slavery-statement/,30/12/2016,Not explicit,,Yes,CEO,Yes,,
merged,,Great Places Housing Group,United Kingdom,Charity/Non-Profit,Charity/Nonprofit,http://www.greatplaces.org.uk/About%20Us/Living%20giving%20growing%20together/Pages/Human-rights-policy-statement.aspx,19/08/2016,Not explicit,,No,,Yes,,
merged,,Great Portland Estates plc,United Kingdom,Real Estate,Real estate,http://www.gpe.co.uk/our-modern-slavery-statement/,18/10/2016,Yes,Board,Yes,CEO and Director,Yes,,
merged,,Greater  Manchester  West  Mental  Health  NHS  Foundation  Trust ,United Kingdom,Health Care Equipment & Services,Health,https://www.gmw.nhs.uk/declarations,26/08/2016,Yes,Board,Yes,CEO,No,,
merged,,UK Green Investment Bank plc,United Kingdom,Diversified Financials,Finance,http://www.greeninvestmentbank.com/modern-slavery-statement/,19/08/2016,Yes,Board,No,,Yes,,
merged,,Greencell Ltd,United Kingdom,Food & Staples Retailing,Consumer products/retail,http://www.greencell.com/news.php?nid=39,19/08/2016,Not explicit,,No,,No,,
merged,,Greene King plc,United Kingdom,Consumer Services,Leisure,https://www.greeneking.co.uk/our-company/our-responsibility/,11/11/2016,Yes,Board,Yes,CEO,No,,
merged,,Grimsby Institute Group Corporation,United Kingdom,Consumer Services,Services,http://www.grimsbyinstitutegroup.co.uk/documents/Modern-Slavery-Act-Statement.pdf,09/11/2016,Not explicit,,Yes,Chair,Yes,,
merged,,Ground Control Limited,United Kingdom,Commercial & Professional Services,Services,https://www.ground-control.co.uk/wp-content/uploads/2016/12/Modern-Slavery-Statement-2016-Final-and-published.pdf,16/12/2020,Yes,Board,Yes,Managing Director,Yes,,
merged,,GrouponInc,United States,Retailing,Consumer products/retail,https://www.groupon.co.uk/modern-slavery-act-transparency-statement,25/11/2016,Not explicit,,Yes,Chief Operating Officer,Yes,,
merged,,GSMA Association,United Kingdom,Commercial & Professional Services,Technology,https://www.gsma.com/aboutus/wp-content/uploads/2016/07/GSMA_Statement_Modern_Slavery_Act_2015_May_16.pdf,19/08/2016,Not explicit,,Yes,Chief Financial Officer,No,,
merged,,Guinness Partnership Ltd (The),United Kingdom,Consumer Durables & Apparel,Real estate,http://www.guinnesspartnership.com/slavery-human-trafficking-statement-2016-17/,19/08/2016,No,Executive Team,No,,Yes,,
merged,,H I Weldrick Ltd,United Kingdom,Food & Staples Retailing,Health,https://www.weldricks.co.uk/modern-slavery-act-transparency-statement,19/08/2016,Not explicit,,Yes,Managing Director,Yes,,
merged,,Habour & Jones Ltd,United Kingdom,Consumer Services,Services,http://www.principals-catering.com/wp-content/uploads/2016/08/Modern-Slavery-Statement-July-2016.pdf,11/11/2016,Yes,Board,No,,Yes,,
merged,,Hackett Limited,United Kingdom,Consumer Durables & Apparel,Apparel & textile,https://www.hackett.com/gb/legal-cookies?uk-modern-slavery-act/,15/03/2017,Not explicit,,No,,Yes,,
merged,,Hadlow Group,United Kingdom,Charity/Non-Profit,Charity/Nonprofit,http://hadlow.ac.uk/media/general_content/HadlowGroup_Modern_Slavery_Act_Statement2016.pdf,15/02/2017,Not explicit,,No,,No,,
merged,,Halfords Group plc,United Kingdom,Retailing,Transport,http://www.halfordscompany.com/investors/governance/the-halfords-anti-slavery-and-human-trafficking-statement,19/08/2016,Yes,Board,No,,No,,
merged,,Hall & Pickles 1812 Limited,United Kingdom,Materials,Metals/plastics/basic metals,http://www.hallandpickles.co.uk/modern-slavery-act/,09/12/2016,Yes,Board,Yes,Managing Director,Yes,,
merged,,Hall & Woodhouse Limited,United Kingdom,"Food, Beverage & Tobacco",Agriculture/food/beverage,http://www.hall-woodhouse.co.uk/slavery,13/01/2017,Not explicit,,Yes,Managing Director,Yes,,
merged,,Halma plc,United Kingdom,Technology Hardware & Equipment,Manufacturing,http://www.halma.com/investors/corporate-responsibility/modern-slavery-act-statement.aspx,10/10/2016,Yes,Board,Yes,CEO,Yes,,
merged,,Hammonds Furniture Ltd,United Kingdom,Consumer Durables & Apparel,Furnishings,https://www.hammonds-uk.com/modern-slavery-act,30/08/2016,Not explicit,,Yes,Joint Managing Director,Yes,,
merged,,Hanover Housing Association,United Kingdom,Charity/Non-Profit,Charity/Nonprofit,http://www.hanover.org.uk/slavery-and-human-trafficking-statement/,19/08/2016,Yes,Board,Yes,Chief Executive,Yes,,
merged,,Hanson Quarry Products Europe Limited,United Kingdom,Materials,,http://www.hanson.co.uk/en/modern-slavery-statement,09/02/2017,Not explicit,,Yes,Director,Yes,TRUE,FALSE
merged,,Hanson UK Group,United Kingdom,Materials,,http://www.hanson.co.uk/en/modern-slavery-statement,19/08/2016,Not explicit,,Yes,Director,Yes,TRUE,FALSE
merged,,"Hanwa Co., Ltd",Japan,Capital Goods,Metals/plastics/basic metals,https://www.hanwa.co.jp/ms/data/pdf/news/modern_slavery_statement.pdf,29/09/2016,Not explicit,,Yes,President,No,,
merged,,Hapimag AG,Switzerland,Consumer Services,Travel,https://www.hapimag.com/en/what/about-us.html,19/08/2016,Not explicit,,Yes,CEO,No,,
merged,,Hardscape,United Kingdom,Materials,Construction & building materials,http://www.hardscape.co.uk/wp-content/uploads/2016/10/HPL-Modern-Slavery-Act-Statement.pdf,26/01/2017,Not explicit,,Yes,Managing Director,No,,
merged,,Hardware Group,United Kingdom,Software & Services,Technology,http://images.go.hardware.com/Web/HardwarecomGroupLtd/%7B73bc383f-90c9-4227-93a9-71882a94a56e%7D_HWGAntiSlaveryStatement.pdf,19/08/2016,Yes,Board,No,,No,,
merged,,Hargreaves Lansdown plc,United Kingdom,Diversified Financials,Finance,http://www.hl.co.uk/,10/03/2017,Yes,Board,Yes,Director,Yes,,
merged,,Hargreaves Services Group,United Kingdom,Energy,Natural resources,http://www.hsgplc.co.uk/media/82016/Modern-Slavery-Policy-and-Statement.pdf,06/09/2016,Not explicit,,Yes,CEO,No,,
merged,,Harman International,United States,Consumer Durables & Apparel,Consumer products/retail,https://www.harman.com/sites/default/files/supply-chain/documents/1491561400/Anti-Slavery%20Statement.pdf,15/09/2016,Yes,Board,Yes,President&CEO,No,,
merged,,Harper Adams University,United Kingdom,Consumer Services,Services,https://www.harper-adams.ac.uk/,10/01/2017,Yes,Board of Governors,Yes,Chairman,Yes,,
merged,,Hasbro Inc,United States,Consumer Durables & Apparel,Consumer products/retail,https://www.hasbro.com/common/assets/image/Printables/dad261421c4311ddbd0b0800200c9a66/974A335750569047F5F6A4E3835BF41D/974B75E950569047F583096CABF3595D.pdf,26/08/2016,Not explicit,,Yes,CEO/President/Chair,Yes,,
merged,,Haymarket Media Group,United Kingdom,Media,Media,https://drive.google.com/file/d/0ByZVBb5gIL9GX05Cby1tNGdqM1E/view?pref=2&pli=1,19/08/2016,Not explicit,,Yes,Executive Chairman,No,,
merged,,Hays plc,United Kingdom,Commercial & Professional Services,Services,https://www.hays.co.uk/modern-slavery-act/index.htm,21/10/2016,Not explicit,,Yes,CEO,Yes,,
merged,,HCA Healthcare UK,United Kingdom,Health Care Equipment & Services,Health,https://hcafixedprice.co.uk/legal/slavery-and-human-trafficking-statement,19/08/2016,Not explicit,,No,,No,,
merged,,HEADS Recruitment Ltd,United Kingdom,Commercial & Professional Services,Services,http://www.heads-uk.com/about/tackling-modern-slavery/,07/02/2017,Yes,Board,Yes,Legal & Compliance Director,Yes,,
merged,,Healthcare 21 UK Ltd,United Kingdom,Health Care Equipment & Services,Health,http://www.healthcare21.eu/statement-slavery-human-trafficking/,19/08/2016,Not explicit,,No,,Yes,,
merged,,Healthcare Locums (HCL) Ltd,United Kingdom,Sector unknown,Services,http://www.hcladminclerical.com/blog/anti-slavery-policy-63582310565,05/01/2017,Yes,Board,Yes,CEO,No,,
merged,,Heart of England NHS Foundation Trust,United Kingdom,Health Care Equipment & Services,Health,http://www.heartofengland.nhs.uk/modern-slavery-statement-2015-16/,19/08/2016,Yes,Board,Yes,Chair,No,,
merged,,Heineken UK Limited,United Kingdom,"Food, Beverage & Tobacco",Beverage,https://www.heineken.co.uk/uploads/legal-notices/Slavery%20and%20Human%20Trafficking%20Statement%20-%20Financial%20Year%20Ending%202016.pdf,19/08/2016,Not explicit,,Yes,Head of Legal,No,,
merged,,Helical plc,United Kingdom,Real Estate,Real estate,http://www.helical.co.uk/wp-content/uploads/2017/01/Signed-MSA-Statement.pdf,25/01/2017,Yes,Board,Yes,CEO,Yes,,
merged,,Henry Boot plc,United Kingdom,Consumer Durables & Apparel,Real estate,https://www.henrybootdevelopments.co.uk/new-joint-venture-partnership-undertake-knowsley-mixed-use-development/,19/08/2016,Not explicit,,Yes,CEO,Yes,,
merged,,Henry Schein UK Holdings Limited,United Kingdom,Health Care Equipment & Services,Health,https://www.henryschein.co.uk/gb-en/images/Modern%20Slavery%20and%20Human%20Trafficking%20Statement_1212.pdf,26/01/2017,Not explicit,,No,,Yes,,
merged,,Herbert Smith Freehills LLP,United Kingdom,Commercial & Professional Services,Professional services,https://www.herbertsmithfreehills.com/sites/contenthub_mothership/files/Modern-Slavery-and-Human-Trafficking-Statement-2016-v2.pdf,21/10/2016,No,Council on behalf of the members and by Board of Exchange House,Yes,CEO of HSF and Director of EH,Yes,,
merged,,Hercules Site Services Ltd,United Kingdom,Capital Goods,Construction & building materials,http://www.hercules-construction.co.uk/documents/anti-slavery-policy.pdf,19/12/2016,Not explicit,,Yes,Director,Yes,,
merged,,Herman Miller Inc,United States,Consumer Durables & Apparel,Furnishings,http://www.hermanmiller.com/about-us/who-is-herman-miller/legal/uk-modern-slavery-act.html,03/02/2017,Not explicit,,No,,No,,
merged,,Herman Miller Ltd,United Kingdom,Consumer Durables & Apparel,Furnishings,http://www.hermanmiller.com.au/about-us/who-is-herman-miller/policies-and-legal-stuff/uk-modern-slavery-act.html,12/11/2016,Not explicit,,Yes,President,No,,
merged,,Heron Bros Ltd,United Kingdom,Commercial & Professional Services,Construction & building materials,http://www.heronbros.com/site/wp-content/uploads/2017/01/Modern-Slavery-Policy-Statement-.pdf,25/01/2017,Not explicit,,No,,No,,
merged,,Hewden Stuart Limited (Company),United Kingdom,Capital Goods,Construction & building materials,http://www.hewden.co.uk/media/699968/Modern-Slavery-Company-Statement.pdf,19/08/2016,Yes,Board,Yes,CEO,Yes,,
merged,,Hexstone Ltd,United Kingdom,Retailing,Consumer products/retail,http://www.hexstone.co.uk/slavery_and_human_trafficking_policy-2.pdf,19/08/2016,Not explicit,,Yes,Managing Director,Yes,,
merged,,hft,United Kingdom,Charity/Non-Profit,Charity/Nonprofit,http://hft.org.uk/Documents/pdf/Modern%20Slavery%20Statement%202015%20Final.pdf,19/08/2016,Not explicit,,Yes,Acting Chairman and by the CEO,No,,
merged,,HICL Infrastructure Company Limited,United Kingdom,Diversified Financials,Finance,http://hicl.com/sites/default/files/Modern_Slavery_Act_Transparency_Statement.pdf,19/08/2016,Not explicit,,No,,Yes,,
merged,,Hill Dickinson LLP,United Kingdom,Commercial & Professional Services,Professional services,https://www.hilldickinson.com/anti-slavery-and-human-trafficking-statement,03/01/2017,Not explicit,,Yes,Partner,Yes,,
merged,,Hillarys,United Kingdom,Consumer Durables & Apparel,Consumer products/retail,https://www.hillarys.co.uk/anti-slavery/,22/08/2016,Yes,Board,Yes,Trade and Sourcing Director,Yes,,
merged,,Hills Group Limited (The),United Kingdom,Commercial & Professional Services,Construction & building materials,http://www.hills-group.co.uk/wp-content/uploads/2016/07/Press-Release-July-2016.pdf,19/08/2016,Not explicit,,No,,No,,
merged,,Hills Prospect plc,United Kingdom,"Food, Beverage & Tobacco",Agriculture/food/beverage,http://www.hillsprospect.com/files/ModernSlaveryStatement2016.pdf,01/11/2016,Not explicit,,Yes,Sales & Marketing Director,Yes,,
merged,,Hilti (GB) Limited,United Kingdom,Capital Goods,Technology,https://www.hilti.co.uk/medias/sys_master/h9c/hcc/9180061499422.pdf?mime=application%2Fpdf&realname=F151016+Disclosure+statement.pdf,15/09/2016,Not explicit,,Yes,General Manager GB &,Yes,,
merged,,Hilton Worldwide,United States,Consumer Services,Travel,http://ir.hiltonworldwide.com/~/media/Files/H/Hilton-Worldwide-IR-V2/committee-composition/human-rights-policy-statement-june-2016.pdf,19/08/2016,Not explicit,,No,,No,,
merged,,Hire Station (part of Vp plc),United Kingdom,Capital Goods,Construction & building materials,https://www.hirestation.co.uk/faqs-frequently-asked-questions/modern-slavery-act/,22/08/2016,Not explicit,,No,,Yes,,
merged,,Historic Royal Palaces,United Kingdom,Charity/Non-Profit,Charity/Nonprofit,https://www.hrp.org.uk/about-us/modern-slavery-act-statement/#gs.UBLKRwA,15/02/2017,Yes,Board,Yes,CEO,Yes,,
merged,,Hitachi Capital (UK) PLC,United Kingdom,Diversified Financials,Professional services,https://www.hitachicapital.co.uk/media/1395/modern-slavery-act-anti-slavery-human-trafficking-statement-signed-by-rg-aug-16.pdf,19/08/2016,Not explicit,,Yes,CEO,Yes,,
merged,,Hitachi Construction Machinery (UK) Ltd,United Kingdom,Capital Goods,Construction & building materials,https://www.hitachicm.co.uk/t/slaveryandhumantrafficking,19/08/2016,Not explicit,,Yes,CEO/Chairman,Yes,,
merged,,Hitachi Consulting UK Limited,United Kingdom,Commercial & Professional Services,Professional services,http://www.hitachiconsulting.com/Pages/Modern-Slavery-Act.aspx,29/09/2016,Not explicit,,Yes,Executive VP,No,,
merged,,Hitachi Euope Limited,United Kingdom,Capital Goods,Conglomerates,http://www.hitachi.co.uk/downloads/Modern_Slavery_Act_Transparency_Statement.pdf,19/08/2016,Not explicit,,Yes,Managing Director,Yes,,
merged,,Hitachi High-Technologies Europe GmbH,Germany,Capital Goods,Technology,http://www.hitachi-hightech.com/file/eu/pdf/about/statement/modern_slavery_act.pdf,18/10/2016,Not explicit,,Yes,President,Yes,,
merged,,Hitachi Ltd,Japan,Technology Hardware & Equipment,Technology,http://www.hitachi.eu/en-gb/modern-slavery-act,21/10/2016,Not explicit,,Yes,President & CEO,Yes,,
merged,,Hitachi Rail Europe Limited,United Kingdom,Capital Goods,Manufacturing,http://www.hitachirail-eu.com/modern-slavery-act_168.html,21/10/2016,Not explicit,,Yes,Managing Director,Yes,,
merged,,Hoare Lea LLP,United Kingdom,Commercial & Professional Services,Professional services,http://www.hoarelea.com/downloads/Signed%20Human%20Trafficking%20Statement%202016-2017.pdf,19/08/2016,Not explicit,,Yes,Partner,Yes,,
merged,,Hobs Group Ltd (The),United Kingdom,Commercial & Professional Services,Services,http://hobsrepro.com/wp-content/uploads/2017/01/HOBS-GROUP-Modern-Slavery-Policy.pdf,15/02/2017,Not explicit,,Yes,Finance Director & Secretary,No,,
merged,,Hogg Robinson Group plc,United Kingdom,Commercial & Professional Services,Professional services,http://investors.hoggrobinsongroup.com/hrg/dlibrary/panda/modern-slavery-and-human-trafficking-statement.pdf,15/09/2016,Yes,Board,Yes,Company Secretary and General Counsel,No,,
merged,,Holidaybreak Ltd,United Kingdom,Consumer Services,Travel,http://www.holidaybreak.co.uk/holidaybreak/slaverystatement.jsp?n=5&s=55,01/11/2016,Yes,Board,Yes,Director,No,,
merged,,Home Group,United Kingdom,Charity/Non-Profit,Charity/Nonprofit,https://www.homegroup.org.uk/About-Us/Openness-and-transparency/Governance,25/08/2016,Not explicit,,Yes,CEO,No,,
merged,,Homebase Limited,United Kingdom,Retailing,Consumer products/retail,https://www.homebase.co.uk/direct/pdf/Modern-Slavery-Statement.pdf,15/11/2016,Not explicit,,Yes,Finance Director,Yes,,
merged,,HoMedics Group Ltd,United Kingdom,Health Care Equipment & Services,Consumer products/retail,https://www.salterhousewares.co.uk/media/wysiwyg/Our%20structure.pdf,19/08/2016,Not explicit,,Yes,UK Managing Director and Vice President Europe,Yes,,
merged,,Homes and Communities Agency,United Kingdom,Public Entities,Public entities,http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/514776/Modern_Slavery_Act_2015_Policy_and_Statement_FY2015-16__published_.pdf,19/08/2016,Not explicit,,No,,No,,
merged,,Homes for Haringey,United Kingdom,Charity/Non-Profit,Charity/Nonprofit,https://www.homesforharingey.org/sites/default/files/modern_slavery_statement_2015_to_2016.pdf,19/08/2016,Yes,Board,Yes,Chair,No,,
merged,,HomeServe plc,United Kingdom,Commercial & Professional Services,Services,http://www.homeserveplc.com/~/media/Files/H/Homeserve-PLC/documents/content/homeserves-anti-slavery-statement-v1.pdf,19/08/2016,Not explicit,,Yes,Chief Risk Officer,No,,
merged,,Honda Motor Europe Limited,United Kingdom,Retailing,Transport,http://www.honda.co.uk/content/dam/local/uk/hosted-files/modern-slavery-signed-statement.pdf,18/10/2016,Yes,Board,Yes,Director,No,,
merged,,Horizon Nuclear Power Limited,United Kingdom,Utilities,Utilities,https://www.horizonnuclearpower.com/files/downloads/Modern-Slavery-Act-Transparency-Statement.pdf,09/11/2016,Not explicit,,Yes,CEO,Yes,,
merged,,House of Fraser,United Kingdom,Retailing,Apparel & textile,https://www.houseoffraser.co.uk/assets/pdf/sustainability/HoFModernSlaveryStatement241016Signed.pdf,15/03/2017,Yes,Board,Yes,CEO,No,,
merged,,Howard Kennedy LLP,United Kingdom,Commercial & Professional Services,Professional services,https://www.howardkennedy.com/modern-slavery-statement/,17/11/2016,Not explicit,,No,,Yes,,
